HOTKEY,COLDKEY,EMISSION(ρ),DIVIDENDS
5C8EMunPqiamP6ktSVdqDFFrcD15RVypVvzGUfhf8MKLidzb,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.002763312,0.0
5C8EUwj83WPVN9bxEEf8gRVbgsXzhg3qCbjjXcs67eAmnfnp,5CXpwfEn6uYM8D5sE4NyqeX9RUha5m7P6tSCNiyrbK19jPW3,0.054490793,0.0
5C8EWJwtfkEqsUGGZrS6XikhirFCP4FMXSEtcikwrdV2gJsA,5DcqAJCnwt1maEGFnVqp6TowtYgFy6VKWc7jyq3Lf639xD95,0.005446711,0.0
5C8EoxPpWDJAtVAQ4C8nhe5wzQhtLgnv6xdZUFRhYcoUEvGN,5HNYPU5R2JbDExrAtew34Ufcegxm9zZv9Rq9EM5F5AnZZvuV,0.010116283,0.0
5C8FdVL3E1iqQ67DU19QLTQXLTXGVstxmKZj9wTfqZZLh7Dk,5G4eRx8YjEYKMq6Az8L9gLLxymoNGCXhyStHAUKagyjYMFHj,0.01769513,0.0
5C8GEoVME29jn696ZyGQo87rGpWy9BzmQeC4JntVonrVe476,5GVsMEHepGgen7uJEera1xKPS1qrGLRnHoESpNwD9mZj6Znw,0.0,0.0
5C8GjzJ84uhhs5YM7LjMrRRwkAQjCpSo35izkosW1tApJrr1,5HeHb3ZMmkqhgHjeydtAt4QUF4a3Qipr4MiRY9JBi6V2jRie,0.016079225,0.0
5C8HWj5Su3qww5n9ZVCMhxQdEppm53tCvFCzAKFZkMHawy5m,5ETqDhbz1qaVic22Y3VEBtFfXTTthLSWDSgRPiM7caq8sDWj,0.00205354,0.0
5C8JNSsNhGHVaPqMiWMBoqDQd3Hjx9Dzoonk1EeU9JbN2Lbn,5CS5zYBBqzHtGQM9htP26csz1r72eY8Q3suZbX6rxS27xmpH,0.004900789,0.0
5C8JbeHdqy36G8oHcpMDmuUQ2naw7d4nJmxBuk6cVJy2nujx,5GWmm4DCmsJrSa3tvLJyx839RZinUMewqTjRTDd7xetrhqKY,0.004832243,0.0
5C8JiBNU5iVGbkBokeoHeFJ7K37qk4uF8E69F95RnnpB2zxn,5GWCF5UR9nhbEXdWifRL8xiMTUJ4XV4o23L7stbptaDRHMDr,0.018516803,0.0
5C8JxYchTLAstWoN1YCTo6tce1WPZwcmz3ypqMqHB2a4V8QZ,5DoWAqN3uRH3es9HJsZB19F1nZcKf4yQKotGimokaNPHtSCv,0.001300585,0.0
5C8KfqCHc22EL3Qsn2AkiqF7Zy3mQjWpioPtmCydydKQiA9V,5D4S2WVBL1GyWWKvTuJ7Rpwbp2d7CwtNX2bwDxgvP28HRVLb,0.000418458,0.0
5C8N9L7zpDB1ZgwgLSXn2NYYhNthoMUVV1gg3br777Jv1G3o,5CaTtUB4AfP5pKNvmmmuwRJVdMKq1xDQuLKAmxQgQxcp8SXk,0.039061002,0.0
5C8RTQJdSkBdsjwRnTBQmS7MVpqwLvaSpQrtinjV9iPBfDYt,5HgXTgEbbvGreSu9FxqM8Ss4JHEKzDbUYXuH9qqVpVbAtSZG,0.001812551,0.0
5C8SXyHKBxvsmhhrTaXALWJiqpUwBjn7tgJZMk31o4kFr297,5DRkqpvTgxnTg57ZtFnzn1te6ekV4WrYrZD4SuUfpmByz8eb,0.018340996,0.0
5C8TGRU63XaYwDxMrboAE9VgdqdbbfdytzXDiu9dP7DcvsDY,5F1NPMSk1GCCS8A5iQrFoT4xjBsK9rMnbZxnYTupwWyxjUAz,0.000321167,0.0
5C8TQUv3qprbDtLz4dnk93BsAk5MwJ1SCUTd4RoVd3kY52vT,5GWCF5UR9nhbEXdWifRL8xiMTUJ4XV4o23L7stbptaDRHMDr,0.008157684,0.0
5C8UP2FvmiyzFH2fJ3ScucTPtZtGXT3ZDTJRxAo24cSkM95e,5HEjrmKmNzaaRVENsFG687N2wXqSutSM1fx6Dhhf9GMouvfM,0.010022089,0.0
5C8V1QHNA5CijR2Shxq83EJ87YfHU1XdUyG2SBo9vvmPsPNu,5DXmL3mWgRinG1hTUNbJuz1kipRuZD27PQQVQ5sHdFq6Wibg,0.016936147999999998,0.0
5C8VRud1Q1Y7k4B4s4XNCiR9hBXJij1Lpj9FVj4zcJjF8PqE,5Ea1bNLgXLaRnSVyNVjsiq8wfzqUpSRdeY7CN68fLhE5RQaK,0.001908447,0.0
5C8VvM12Kd8oxtqdWB5w1uNspy7rPCutuxBHteu8JX5HD3HN,5FxqQ8zh6fNQ5s4mPApPwYM9VRPMSFPfhve8stdYyLMRvxfN,0.0,0.0
5C8Wegdus2cAcwSNU47MdiLXwZdewFkSv93xUWQP3wn32QJV,5DAchgvPkoexHJnPURimXdyz1VVU2q9HzeqzsFVHc9SADHoj,0.030340994,0.0
5C8YEVeyZuYn65wMpYd44QK4RZmaBk8fnPZYejtkK5emwuy5,5CMMPpauwi4tSMKXgoYobx6GSsFVtnvUm7vRD56DHf1SuA1z,0.001362576,0.0
5C8YJsFAt8TKH5hUrraCd3LYug22NbU8sBGJi73wfJppoU76,5CrLuBXsos1Kjd4Gyh74kUMdKHeJF7RgsJkMLsJmWSFSrYCK,0.022505268,0.0
5C8YX52x9omBK3bvSMYzya5VmfxmGnDPUpFesvnaCBhex5Q2,5HiwXYQEQQXozhKimpegxZuU1J9BU3gzMVjverdWqYnLH2Va,0.0,0.0
5C8aben7SdFdfj5sTASDSGUs6vdJ2SkQNYv99A7B262oh2YQ,5GmSaYqVsNPanc9q87YYyeWm9pFQYVBGyfGkR7hcZ62VfssY,0.022009628,0.0
5C8cJDwpjF3AeKQhHfwrXEwxgnNUD6A6H3cke824QGDXnVw8,5DDJVeS3TicDnTgYxDW7RM6oE1dCY35p9RYFwMC4LF6Gwz55,0.002396088,0.0
5C8cUXvhK81oMTReQWJ784a8bxgNQLH4tmaTevt7HtWSYWTV,5CoBBARHNbhBsyTAohceEY87ZbM9XrSNV5oPo7XHZR5z1jwd,0.006766476,0.0
5C8cvfFmA2oH52CezjvtK34cUtzNeULguXD5S63Puo2BBfZC,5Fhf1qdoQxqxbj3rL3gpSdAvhELvS9qrwCQRL6YmFptbkoza,0.015877161,0.0
5C8d2HT12yC2v95sEQvNHp6QLZnqQ3mTAGxo2NBjgpYxyN8R,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0
5C8d4jA1dkSu3i5k5gmzqb4tZRmRisRt4KFjzLgmnoEUAjbz,5DS5KDVKkVkDhmdW4jZjy8qJKqcBCxt41N693onDxUmQUEgq,0.022306705,0.0
5CA1GzxQFtuJKPoyiSwRUhciRh9zKRGagmR4okTLZyZwFzH1,5CXbZ832xFdmH2BXJtqfFbTQzVBt24SikLdxaztbf1zJCs7g,0.001601695,0.0
5CA1P4bShkhBz8NB4bTBkUcehMYLMi3Qdtic7Wg5RhrEnthk,5CPmyuTVkBxpwRCyR9RSSK2mRxweRhmjJBjgZdoSetaKoc1E,0.054572135,0.0
5CA2H88YhkyW5urHRn8RxdDUK6h4eEa9w897CuqbRgsttwfV,5DUnX9Y6VmgBhUqYpu28X2eFcnoMHdtknsDcq2sWM5UTdQcY,0.002402259,0.0
5CA2HR52xGyck4TTeqyQV9NRxq1igVzeSCByfSCVBgbfeVQr,5EfFfApmECmuYJKkRd4anHWWvEu8XsKEtnd7uMp895H5UXN3,0.004563058,0.0
5CA2tibnRdMxomUMTxkPxDKZAapkoCaqcaB2Msfpmsr6QJoF,5CvYLDGV9TEz8hiyaDwFSCpd37RGYHpMF5QpPf5MTVCx1VKH,0.010186476,0.0
5CA4YT9LHyjbWA92wG5UqH3R95bngJLp4C8Moz2JQca2QrbD,5DoCMNbwezNT5sB5pPRJe3ep9fVjiDXvvkCeLAWEnqVEZjWu,0.007373397,0.0
5CA51MFrxWxUmUfPP33Nww1MgANQrRLpFFm61BDYb4vB3TQs,5EU5ZL4DubuGKDpZMC75VbAH8EXvEZCWGLvtYvuW2hc8WW5V,0.031761315,0.0
5CA5p5wFApeyjdWR9EXnMsVAnk3rsYkBRA1KxSZwZgp2hFR4,5EPEYhPdJLAYRykrKAH1ncSfZ8a9WitDxW3S8zcr17n2Kpqe,0.0,0.0
5CA5yFT4iK8rU68kV4guRYzw8t9irfRuQ7APZhg6AJdSfioN,5EJEVYzfKPm9akEasCFUu8mxVaWRBumYAj8YxYGtbm4DpQV9,0.001829884,0.0
5CA7Xi8NXabV8iWSJCpPvxVrzGRRahTzD2kaNkN7rEzGcdqB,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.0,0.0
5CAAeG7i9XVH5ESGMXfgsvQSatc1MAS1g98eQbbxkr3xsdN6,5FZF8YHgMG4zkRcw3x52f3oqKb6xMTuCDWWsPHpfxqd65CNr,0.008021212,0.0
5CACETHzAXxPn1tWKxhHQRxRPqQ979MqKS4xJBg6HrJiyuAy,5FEJgtfhf2RPjVD2wiG1D1QbdnTfHUZpW97uCHQH3BmgvFrZ,0.00210543,0.0
5CACs5QCTt819dk52fP4xmvh8zPzsqu2MDN4R8ULHwpdVsX7,5HVbMkSCa4PFEPXpbSRDyXMZ6qYHVG1FRo2j8LSqMMmyRpLF,0.007445211,0.0
5CAD7y4vJbYWxbnA2hH4raoapTdVvUVkFQPj6QXEhLQpQdwk,5FqWmo1Kjw2MLz55BpgxyEkbsCv2SMNhBbzwc2Ueyk2PvvSX,0.02174018,0.0
5CAD8P83apbYcaSNsr9BboHdxySPxx8puywfY46WUWhoQcY1,5E47d6HigkRaqqe84mGErQovVGPcZuU5qhocAsHFyFTr17zJ,0.01195949,0.0
5CADsYLZx6e4apREDzC7ktbwYye1gJnf8eYjSBQnCdkQ9nDr,5GuxEjdqibATtAZJLhw4E5wgcC4KmYFoj6ijAbXWrVVRJYn9,0.0109364,0.0
5CAEm6ikgYM632BmzbU4oxLRrYAbZ341wHX8xSFsJ3AuwLtJ,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,3.431e-06,0.0
5CAF6KgkGa1es3VGdWxKoj36gruUbR9JLNd7Xcxpafe5cDP1,5CZZZbiTGJ9jagW2RfmVKEbyP62CZQEyE5XG1Gepidr9sbtz,0.007098349,0.0
5CAFivvZcrKDBfjqSRvwpzifbbaR99VhopKZkJ8rZukmVvob,5Dpz3aD4eE84BTx1DSc4FXYM2v8We9uM3rsDmhFCR8GEqGpy,0.001431042,0.0
5CAFtnmfj9LG96xfM8Y4Ch2WHcP5QUfwgA3uup1zvcq7XXDy,5ESH3qeL2PniZzhDqjAJrCCdVd4WQQYuWbKCS7UT1tyFmiZA,0.004843325,0.0
5CAHatH1CsvUFxX5eYPC9uKLdkh9PwSKyAji6hXXDPaAGrjx,5HjmhsPvhr1JTQG4QQLspoi6N3B1jfXmNfggwU11xexsvCVd,0.001606821,0.0
5CAJ4EH7peLpWegTxnkwxQwj7aQ8CWkzkbbkssknayysZhQU,5FGyfUKvdAhvvBShFHYZfeyjvYBfcLTCiN7GKmTbFWyR4Hvj,0.012849363,0.0
5CAJGEY6qxue2AD1d5zrqKxca7BPFq1w1sXENevT3VBxSmoo,5F6isJTzPdwhFLPEjbY4t35RpYMAHvPahUPHZZMnmZL2yWh7,0.002223616,0.0
5CALAwhqmGudszcLeCTUhANkYNn9TLrFGkEWkxoXKAbNfCQL,5Ggjx5sLSegQqw6ac9x1vei7bss5XLNpAoYU18Z1m2VaQL8f,4.9801e-05,0.0
5CALivVcJBTjYJFMsAkqhppQgq5U2PYW4HejCajHMvTMUgkC,5FRyEq9kXVCsziLL81TRku8UUTqxrzW4Ri9vy7P622QybY1j,0.53813225,0.0
5CAMP2QvAE569jtCubqbGvwGHTs6DXBGPLtEKwxCcAXTkqhC,5FcQwuhfXy8fB9VrRwyRsQL2x8ceVSEk9fSiXNc1MRnfJKzz,0.005180682,0.0
5CANR63B8JTgBCM2B9tJ8B3XDb3kSCEXoybyCuyB8pm472Mk,5HVzBQu6S4e2YtgnW6m1tc6wjZDmdgM6APon8yU6pBbeYZZB,0.024328783,0.0
5CANhUtjHT5SfWbY4KkS5Z6jkHnJSdv9GbeWp71mCCHG1L31,5GBZBVL5BHyE4d8ZLeZvuwGn3TeaDtpMYxCAkpo7VePToapM,0.014791248,0.0
5CAPYZi4hGT15Ry4j61k6vcUkfaim2zGq58Mcij4CoHirzkf,5DtVE5zCzFY7jWbJBcZvHJNBRuv425YLzvs6tYZqnBsj44A2,0.0,0.0
5CAPimd5Y4meUSSJtSx4sWm8CjQw4ZscEQmfXAeMXks4Fnwv,5DDJVeS3TicDnTgYxDW7RM6oE1dCY35p9RYFwMC4LF6Gwz55,0.002435809,0.0
5CAQDRCZPKvoZFjHWGiBQQaxDeC3tmdEF81ndnmaAfHEZyYh,5Gbh8VH6WUCR3YPACJVUPGXfUVrQMozSfdXPMCzUZfCbeXDw,0.0,0.0
5CAQFDmhqAhvZwm8bdzpJnjWsbQ4Af9A2drdWHChE62W9h7B,5Dt2YuPZjYccPJXD4h3gzdS9SiR7L5JrvRN8dLFxkb56p4R1,0.043333605,0.0
5CAQJd9m4rkq6xUzRoyjimhFw81R5AogP8HXAb7g2UY7Apqf,5EefisctzgWdVGFQaL4LjFFacTE7dM4YJVNy3ogGBQoapTU1,0.002157194,0.0
5CARG9QdC85usiFEogr7UBF2arDpnaab9Y59iSCzvuc5zXpM,5CMWvfTA2xTRrytsapb8PdoKHb3TcmiKcVZneKD6cgcSSwpQ,0.02681384,0.0
5CARHW6zCSMU8KXegVBPqrxbof7xe5Py8Yg1FnwNgMqvZBiv,5GCGKnyapC98noVahSs6iCg6XkNfDwrQWxY8KXQaUNLhPmtd,0.012652481,0.0
5CARgQHQGw367N2opynaxV1YrRnUG9f2ZZjoGLwHRVak5bVS,5GnHBQQmZ1PNDmuxnuC6gKnciPgCy6tyQ9XaVcek9iQzdfdA,0.01287134,0.0
5CASuN92EzeA7WFjg9zW6VvBeMYANsHiq5pbdZ4u3H3928Ru,5E2RHBCtUcbw5KTGvMWfeaUXKrmcrDVvqYb7EWmZzqfbFHBH,0.0,0.0
5CAT9CdLU8XLniUbKSAtbSR3gVDJsH2mLRoyshbVFAsQZT62,5CoDUkf3cia667rECFYHn98LMBMhZ2kxJKUy5rejkXQKa949,0.001387286,0.0
5CATFsi72jhrMShKGg2bStHBrcwEwqd25t25daABXvobzCni,5DysqpZ6cAypRmgBQEyVPRhS9WBt63jo36Lm65Burn2j6ET1,0.000979172,0.0
5CATqBaL2N9CraFJPikbYgW6QqPgRy4d1oQtCrMUy7cogfxJ,5H3Wvfx7J2ZgMYyaqLbwpLQVQzzwrLooh7t39TSiTQm3VGsU,0.0,0.0
5CATsG1V2xsm6y5ka4g1aLqK4u1hFufHPkhnvbQeetxBhRCn,5FKc37taCh1W1komZJeo2PbKo3aVSKnV4BaCmFCqTGhS8k7H,0.045290902,0.0
5CAVSftZ46EXsGaGyWBUvVqY8rZUCRtPRrxMcPEyBUbb8Xb3,5CaTtUB4AfP5pKNvmmmuwRJVdMKq1xDQuLKAmxQgQxcp8SXk,0.031407267,0.0
5CAXP1L1byXyvK4nhRFLTTBDoXprhng2iTs8vwpXefZBCcaS,5CcaSxNVCk1TQ9EtEP5cXpV1RJT4go3zG2KQzXt1EGL5RNwK,0.016494136,0.0
5CAZ7WAcGUkW1ry6zPZeotSuvPKBx6ktLDA3P1opnQuzWpyA,5HTUcpk1QgY3UvFKyuMZS4kxf8MnKuGi4Yj3cztjj5MjEnx1,0.012884328,0.0
5CAZCGXD9NWiwzS3oFU3MZjbzSJP5wYA5QGjgXAp1P6hFbLu,5GKwcmSCsZC96ugpTCwe9jBf3MWfSs9bJJ6jzTCX88NzqxX1,0.0,0.0
5CAZu69evc1S8f1PNnduJJfV9tfS1APdVZK9Uhn7wrhPpvn5,5CSkLK61C17NqBcAQJfyhBiowQULySozDYXzy2ZTNkNUqWAq,0.000320636,0.0
5CAajxhosJYA5DrwL4CgAjGENaVmg9Va1DRzDTriGoXvPvyk,5Hh3vQH3hpo1h1eByar1amqmtXeaSp86SeQMFEB4nM62dEcg,0.0,0.0
5CAcEDy8JfCQxPb6mQbPu9wguTTcApAzMVH9k2VPjo5rjm9T,5FRAoshAa7hop8VuVVxN51Wo4ynmqv98WJcsijipZi71Gc2v,0.001339614,0.0
5CAczNxrv6vhtAmvucKzQXPkFfMV9mz7NNiutWfYS5QgJgeF,5CDHpeLmLBCpyiiVfpGdSjVX7CbwwmLWqb96n8wkD9QbJNNX,0.001713476,0.0
5CAeLwmqF87nhw2abHsrNjfKmX2TGKWDaaQHaXnQVYDyGxAw,5DFtsLukQEb3jB4TRC74FtAkQiRPBjcNoe8j6Kp1S792qNzX,0.001741245,0.0
5CAfx2G38MucqXzpgaBERZtQSc2RCBzPsoaa1Sea3Tu9Y16Q,5D4S2WVBL1GyWWKvTuJ7Rpwbp2d7CwtNX2bwDxgvP28HRVLb,0.000216852,0.0
5CAhaWUabo5REh8Mkfhy1XosbN5MyyvoWDLASzWvXmgBTMxu,5H9MaqjCaHKGkmjGPfPc4RwGx2AcRQTUAxdC5AM3FT64rhHj,0.008667592,0.0
5CAiiURk1jVeLmMNTFyHEhxzR3SU3UnJyZZHnUMMN35aJqGn,5HdgrgnaHYygMXR9dJebjrKbSyLJSR5Bdyz7xTbcjKHDiBcw,0.015623745,0.0
5CAimqbtpHa7Au2J5HFs3b5FPXFrYbtw2YwqcLHdj8Tjd55V,5GE8PDRPNeBi6v5hDsa6uV8AXHYgMAP5kNowSNdsBwZXe9MD,0.006066229,0.0
5CAjGx7zWFXH8eLjgAzyhDwiCR3dGEmJf9BiDNk3VtePFCMc,5FWN4nYxMHWLsMoH5gNQASnhs66ykcM5bEVxpWmywWNB8aFQ,0.005122902,0.0
5CAjH4PfpF5kKBnNWSns2J9G5JTRE5DHZSg8TKEKEV7tpw4y,5CagK7hL6DUBuVZXwgXw6juaN7b5DC16QNa3JNXfDdnEaDwa,0.004365985,0.0
5CAmJJZr71sK6nxtCUT2b287fjXGjhrdHU2KKqibdVwZxH92,5ChVGqJUaGyBy1siFUXK1CS9NnkKa9DynWEiwC1HuKPMuuEe,0.002239502,0.0
5CAmJig7iPjoWX9mrr6gKB2Q5N9Fww8v8Z9bqrLWoTmNXXvt,5DepDpQaheHmxWCMgzkqXTsSYgNESEDqLd4SFPiVPDnMkFek,0.006365301,0.0
5CAnZtuStnkiqtRvjfe6vXjHJmX68XFcf5RAok9j77pudzqq,5CMMPpauwi4tSMKXgoYobx6GSsFVtnvUm7vRD56DHf1SuA1z,0.00195157,0.0
5CAntfiqWSMQjJZpKNaNzveyKXYCFeiTCA2PC4fTuzt87Z4a,5HC9su28b7arspm1ctKPJan34AYsKByfYEvDPRyCCYWSkXaW,0.0,0.0
5CApjn1shxYjduM7qGf6z23skMAoNjXpf7dLbpQv8kZVeYdV,5FZE8qD5g9w1XGbTiXgzf3hH51kKTWWUNodWgjvkY6YDsrQ8,0.01622365,0.0
5CAqo14Q6eJEjnDoFUEDDxWWGzrHayD5KNv34uQSREnLcb3J,5DFtsLukQEb3jB4TRC74FtAkQiRPBjcNoe8j6Kp1S792qNzX,0.001722935,0.0
5CAqqUi42Lxqjxy3gSQCm7tn6iLWDJ3M9HspQZf2MxE9oAnm,5GnNyf3SRw8xMHwdQX1pVUPGf8NWeTCB4KJLYUgnUJp2yaFo,0.053132404,0.0
5CAtbXWY4s4pMzNuiDmyrpkyznpsxv9kMyoRr9efg2brBxNW,5CsvgWsLSspvvtbfHK13my4HFt4XFTusAk329Rz82xJhKVPc,0.003893708,0.0
5CAuf1LSUFNUvjkKCcPbBJDhXyJy3N8UZ66dLaNtAJuJhADg,5DhxiGN4MfzTbyBh7gE3ABvvp5ZavZm97RWYeJMbKjMLCg3q,0.008157696,0.0
5CAvp2yoFXZKNtocN68oVaLEzi7Lc3Y7xWZwpHupBNoFRE91,5GbQ1niSAkCoGicZoUciS5nG6BWLE2RZgtQPyavPvThCzJd7,0.008899312,0.0
5CAxFuSmFGP2SQGXwQLB4pAu6b3RjTmMCYDdgQvg4ZqH6GTj,5DZfwmpbgTYNcngMQqG3BDDb7YYcJHMSvDKypo1q8YgnBFGy,0.015738817,0.0
5CAxkS2KrmDUU947QEg4RYDEyFHicVcKfyCsfLctx29pud3h,5GExu7AeWWAn2gPqGcmyrLXwdWtCPJPcShKHiCxpTN9JUwVB,0.004883403,0.0
5CAyXTQir1Gnm1B4F8quScD2x6gtwPKKVbiM9PNC5TSXmrH5,5CrVScxvJsioUwZBh3xxvJr1qSbZnjWZPTSKpMmCQfoFBt9n,1.16e-06,0.0
5CAzMF1gfToRtXsUtdi9bpnBd6ZwDgeV4cExp8PdHESHhvkx,5EpkZvLbRpSbeaZAfUqD7tKh44nt8C76Wmmq68AVmLCVfPYi,0.0,0.0
5CB1uuFfQEQxTdG6tnWGUMcXBfMLZ31XCRnMzWtNpGJDtZt4,5HQc3J7DoFAo54Luhh39TFmnvKQcXGfW2btQiG8VzJyUc1fj,0.00815769,0.0
5CB1xdivn8ZbvY2e36SzunQoNwUGmLEbRArDsPZEpPR6v9Tk,5CzBrsJmio2Fj6bFg7Y7rg4vXKYwC3UkoF7FJ4EaMENzm2q2,0.007233863,0.0
5CB2GdEs8S29AhCypfzyoGfSjbY9TfMRK89zFpMYYTihzYi1,5DEzKaZ947Tt3trQEhLQwvV6oCxYhCpguX6oqL4hZggj1Pfq,0.032895345,0.0
5CB2yWhStyZwQ15KyQ9JEoEEcwT4H2Y4LDSLDcT8ovP9sjAR,5F6QNcohnpyi7hua1R4AG8VJUHP9YTyyeTie4GDU8CwqU3D6,0.011057564,0.0
5CB423WatuCvW2FUQumqroHjjrx3KdKaoH5tcLD4StxgG689,5CMMPpauwi4tSMKXgoYobx6GSsFVtnvUm7vRD56DHf1SuA1z,0.0015758,0.0
5CB5TahSrcWvPpBvfjKLymkdUYdWnNnfpSBHeCEQMSSpXYxm,5GN8jn82WpY3yXWXNdo521wYu2QDN6wJP17JpaxVm2zdJtNz,0.014627627,0.0
5CB758fUi4qTM2E7cD36DPmWDY1sa8FKwNCFrtpS5bM2z4ah,5FqQLx4MRsFXBhJfzHDb864j1Lx8tZdETfxnbJ8MFpatHgJL,0.003233122,0.0
5CB79RArVPDMff9hs14oauVDhE2fpGVbaoewbjVCkqFUq9es,5FvU4zNKK4QRc6z1gCrPTr9ePKokY1XQq81oEvpczvevsSGx,0.0,0.0
5CB7yHxUkrNDmQFwP7ea8rqgVHNfT167Z8xRbfyiPHGh6SWM,5ChUHz1MqFLNbBDAq4tqiccydTPVJyXRxxkaP6tbyDSYYiyH,0.0,0.0
5CB9F71EqpBApHb4yvD7dScc77mUhEiXvjjqbEC8ifWGSsPu,5FL2D536ct7FGLED7mrRTMtn6VbLhWkoRwTdwy135Ru2t7C3,0.010103334,0.0
5CBA4DgGXfKUeHLJeHgo6SSHdmyLiNTfAF8TifsgRo7bYkBM,5FTYe3vXfA8wm1reVB8HtzU9AWQyMTinhvM5atqnk6GBA7Qo,0.017903076,0.0
5CBB87yJeCvctVVp9HYz2MLmSjGVC96TNbQTTLVgv4SWZ6fU,5GC6pLzZn1BivsGys2MhkGZibBXR6XaChSk9rTRABtYPAVz5,0.001558345,0.0
5CBBPXZtG2G6LR1hGMuihgN7aM63nuCCrbE8QZzWe6o83MeT,5EfFfApmECmuYJKkRd4anHWWvEu8XsKEtnd7uMp895H5UXN3,0.004447888,0.0
5CBBUJwfT1ygAPTFaoEQ35qTuqwM5LyHxR2sjZ8isW6B9njQ,5HQA7hLanF3L92oocBW4qXat1E8aHSvSWawkouM41qG5tJxV,0.01409244,0.0
5CBBonPvEC87ALjH3qXn2cazEUiHsU2Qx2jeTfRrruYicJxm,5FeraN4PvZv5wEEyWhuzntEw4ZtN2k7o4R8F5SrvUMRcC3xw,0.0,0.0
5CBD4PT9qUTq5aporfeCPCqTUTmCp1uVzpHv8eMF2UacAnx2,5HBXeMHSMGTmHq3Eqru4BWFPNgWUucxxLUH9MiT8Rs6CpZZF,0.009908549,0.0
5CBE5NHZDVNg3VnNQVM2uG3Fr3TgdbEWrjcvspTPHA22SgDd,5DyGqAGnSxSKng783dKX5hdN3oy7rSEARyyQKckxm94RPV4p,0.007927501,0.0
5CBEYbcoKRcPuN1GhonytF8bLBsHFcJPPxg1kCBZ9LgaRHEp,5EFHu6CxXzpXw26xQbQZcrd1aPtG2CTZ2ot53HBdt81x3TcE,0.019458884,0.0
5CCaLU5r74Mft6N2vfNmpShXkVtZmj48e9CptKpw4z4LjLdV,5HdmLXWm9eQrrDTMu71bdUDe1NQzfL1VZyuaL9S16DHzkJ1h,0.010860681,0.0
5CCdnLK4p2UR4aBe6sKFCLf3TTGap68NcztD9MCr4cyg2QwY,5FvQvuLzkbd2ThLwUsNoKHiuUoxuBizUiK5BQ9Ev6PXNNBRU,0.01014852,0.0
5CCeBzox2X2jipzLCZkDgXbrGQcmN1PiTJPcTmu1DYKTAoj9,5CSkLK61C17NqBcAQJfyhBiowQULySozDYXzy2ZTNkNUqWAq,0.000305636,0.0
5CCeL4mjPpdTSm778gxBuz5t5T1B6S1ExtHMBAnchTXKQcri,5CSYbGNa3Zo7p4gb6eFZatXv2dXuuSAsUGfPTE22JzfTRUf7,0.01348222,0.0
5CCfThM6UVCyVWKsVt1ipr8JRdM5Dp3PVLsY52aegbf9RqSa,5EjvHWVi4Ztw5NbbWNaucF1a21yZyRaAMbTWpX3GiLa3eECC,0.007305156,0.0
5CCfo1p4awsiWwBXaz7KWgeaDJ5dMnXhGBjNWtsPaZhBYpRD,5CvkNDQpS4vhPLHKnEtZCWir8QHvmmScygxTPC43nFkQTQzU,0.021601787,0.0
5CChRf9PEwhbtEVgr3d48TrK42TEDS21AVNBUs5CtBDiMXci,5HYjMt6MQDyFztZasQGyqvJPYL2NXXp1p8i3xTsg9cNjZhyw,1.5021e-05,0.0
5CChdKXpC3yi7vHMyZjXVz1kzp7VLGWQz2xuTkXZRDxR3mxN,5DiNDMFkoxpzSnf1UkZjpBryxjM7YMcwzvB7PBSG1CNv4wWC,0.0,0.0
5CCiQCK7U9cW8idmasGXVhX5mAz2qi59ja9uj8hm6tCcQDzx,5FEcKw51eE14ATRvBhkqvPJFna2m54LbBN9Xj2irET3zwWvS,0.009720528,0.0
5CCkegV7jCUv3Yco54YBJqnSJxi5sXuvNFLF7UawSqLYmBLQ,5Hj27KHWZeSEB6pDhMgjVK21D1YWCjXSRRSjeCnQdcDVLqkD,0.022428678,0.0
5CCmyWNv7b8tDJqeAYQqunuWK4bN6NmB3arPk3B2ThZd1WqG,5EpivzNEnDJXHjUHt3LSPPVcaqzJuBEUbfLLUcprEbLQffhD,0.0,0.0
5CCnuz6TNrTe61x6WvvVnRypn7bnYF8hutVoUz3QUQ6r5wzg,5FEcKw51eE14ATRvBhkqvPJFna2m54LbBN9Xj2irET3zwWvS,0.009726908,0.0
5CCqbSbZ7sdhjmVc2d9dXmsWmas3dXMhrrpbm9xfZY5Q2hpn,5G8k2awrubCksUboyNcT1RhsX6rkT4tnHAbV49S27CBQ4q35,0.001392215,0.0
5CCstrK6yMpb6ZJSMXpw6yitivnDVVbDD7HNuRuzWE8n8nob,5GsLDvA9ZpzSjJhcCPN5Bzu88t7NNkXSUt8FRYr5LjddAUSx,0.0,0.0
5CCtyFGxs5mwy6hAdBMhQGZ8J5g3x6kGAP7iDQgwzuTyVyNp,5DS5KDVKkVkDhmdW4jZjy8qJKqcBCxt41N693onDxUmQUEgq,0.022265432,0.0
